Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features
1080513789,Honda City Automatic 1.3 2016 Excellent Condition,Honda,City Aspire,2016,85000,3470000,Petrol,Lahore,Original,Local,Automatic,Used,"Johar Town, Lahore","Lush Condition Honda City 2016 for sale
Automatic 1.3 Ivtech Prosmatic
Registered Lahore/Biometric Smart Card on my own name
Well Kept by Doctor
Android panel installed
Brand new Battery
Alloy Rims 
Fog Lights
Gift For City Lovers
Only Serious buyers contact plz","ABS, Air Conditioning, Alloy Rims, Front Speakers, Keyless Entry, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080789122,urgent sale 03332187560,Suzuki,Bolan,2018,80000,1120000,Petrol,Karachi,Original,Local,Manual,Used,"Navy Housing Scheme Karsaz Phase-2, Karachi",VIP seats new tyres new bumper original colour urgent sale karni hay,"AM/FM Radio, Front Speakers, Rear Seat Entertainment, Rear speakers, USB and Auxillary Cable"
1080906996,Daihatsu Mira 2017 - LSA III - B2b original,Daihatsu,Mira,2017,72000,3065000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulshan-e-Iqbal, Karachi","Daihatsu Mira 2017 
registered 2021
white color
full original
outclass condition
perfect mileage","ABS, Air Bags, Air Conditioning, AM/FM Radio"
1080781115,"BUMPER TO BUMPER GENUINE A ONE. . NO WORK,PURCHASED AND DRIVE. ONE HAND",Suzuki,Mehran VXR,2016,120000,1185000,Petrol,Multan,Original,Local,Manual,Used,"Block 33, Dera Ghazi Khan",Suzuki Mehran model 16. VXR. . BEST FAMILY CAR. . GIFT,"Air Conditioning, AM/FM Radio, Rear speakers"
1080616703,Suzuki wagonr,Suzuki,Wagon R,2014,150000,1530000,Petrol,Sindh,Original,Local,Manual,Used,"Abdullah Garden, Faisalabad",bahir se total shawar Hy andar se gari pin pak Hy amp bofar laga hua demand munasib hy,DVD Player
1071251511,mini pajero sale 2000import modal 97 exchange posible,Mitsubishi,Pajero Mini,2000,25252,1100000,CNG,Karachi,Original,Imported,Manual,Used,"GT Road, Peshawar","100% Engine
100% Suspension
100% Interior
Original Documents
Token Tax Paid till Dec 2023
Not a single penny work Require

gear enjine ki fully 100%ok hai. no accident . original jeep 
. file and hand . . copy dobara benaya hai . file original hain.","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player"
1080575659,santro 2005,Hyundai,Santro,2005,250000,670000,Petrol,Jhelum,Original,Local,Manual,Used,"Wah Cantt, Wah","power window 
inner Geniun 
outer showered 
mechanical fit","AM/FM Radio, Cassette Player, USB and Auxillary Cable"
1080797167,Suzuki bolan,Suzuki,Bolan,2008,100000,560000,Petrol,Karachi,Original,Local,Manual,Used,"Saudabad, Karachi",engine ok sispention ok all documents clear,AM/FM Radio
1071406478,(Lucky Number)Mitsubishi lancer GL 1.3,Mitsubishi,Lancer,2006,123456,1490000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Karim Town, Faisalabad","lucky Golden no. (117)
Engines suspension 100% oky 
Ac/heater chilled 
back camer,Android panel installed
alloy rims 
Family used car 
13+ city 15+ long average 
2 mobilizer keys
Very Smooth drive
No work required just buy and drive 
smart card original file available 
token task life time","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080813625,Hyundai Santro Exec 2004,Hyundai,Santro,2004,100000,850000,Petrol,Karachi,Original,Local,Manual,Used,"Chungi No 1, Multan","Santro Executive 2004 
Power steering
Power window
Mechanical 100%
New battery
Inner genuine side shower
chat genuine
Urgent sale!!!","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080831700,suzuki mehran VXR 2014 model,Suzuki,Mehran VXR,2014,70000,990000,Petrol,Lahore,Original,Local,Manual,Used,"Circular Road, Sialkot","condition is good
original pictures attached
no work required
original documents
can be seen in dharowal muhala sialkot","Air Conditioning, AM/FM Radio, CD Player, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1079197393,Wagner vxl 21 modal b to b total janion grantee WhatsApp 03481426506,Suzuki,Wagon R,2021,22030,2915000,Petrol,Punjab,Original,Local,Manual,Used,"Samanabad, Faisalabad",only serious bayer contact me,"ABS, Air Bags, Alloy Rims, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Steering Switches"
1079324868,Daihatsu Cuore,Daihatsu,Cuore,2003,50000,700000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Garden Town, Multan",engan tyr ac mknkal 100% fit docomnts smart card nmbr plets original baometric avlbal,"Air Conditioning, AM/FM Radio, Front Speakers, Power Steering, USB and Auxillary Cable"
1080246898,Toyota Yaris 1.5 full options,Toyota,Yaris,2020,21500,4375000,Petrol,Punjab,Original,Local,Automatic,Used,"Satellite Town, Hasilpur",Toyota Yaris 1.5 full options total genium push start totally new condition new yokohoma tyare installed fresh new zero condition all documents and also 2nd original remote key available,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1077113534,Wagon R (VXR),Suzuki,Wagon R,2016,83000,1900000,Petrol,Sialkot,Original,Local,Manual,Used,"Fateh Garh Town, Sialkot","single hand driven car only used for home
some scratches on the doors but total car and colour genuine no touching or shower
new tyres changed month ago 
fully chilled A. C
no work required just buy and drive
serious buyers only contact","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Steering, USB and Auxillary Cable"
1080837999,Automatic Suzuki Alto 2009,Suzuki,Alto,2009,12345,1150000,Petrol,Karachi,Original,Local,Automatic,Used,"Scheme 33, Karachi","Fuel efficient Alto 2009 Converted into Japanese with complete parts
Automatic Gear with overdrive option 
Expensive K6A 660 cc Engine
ABS 
Airbags
Power Steering
Power Windows
Retract mirror
Japanese Dashboard with Meter
Japanese wiring
Japanese Doors, Bonnet & Diggi
Japanese Seats
Japanese suspension with 13"" Wheels
Demand 1150","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1080448465,Toyota altis 2018/2019,Toyota,Corrolla Altis,2019,35000,4650000,Petrol,Lahore,Original,Local,Automatic,Used,"Bahria Orchard Phase 1, Lahore","Just like brand new car
Scratch less
Model 2018/2019
Non accidental
New tyres
100% maintained by dealership leather seat covers
All token taxes are paid to date Only serious buyers contact","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows, Steering Switches"
1079933695,Changan alsvin 1.5,Changan,Alsvin,2021,58000,3400000,Petrol,Karachi,Original,Local,Automatic,Used,"PECHS, Karachi","changan alsvin
 100% full original. 
2nd owner. 
no any scratch no any work required 100% okay . 
all documents clear.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080802349,Honda City 2014 Model Aspire 1.5 Automatic  Islamabad register,Honda,City Aspire,2014,98000,2750000,Petrol,Islamabad,Original,Local,Automatic,Used,"Islamabad Expressway, Islamabad","Honda City 2014 Model Aspire 1.5 Automatic
Second Owner
Islamabad Register
Milage 98000 kms
Minor touching on sides
inner total seal by seal
Engine, Suspention, Gear,100% okay
AC Working perfectly
Complete Documents Own Name Biomatric available
Alloy Rims ,Tyres Good condition
Token up to Date
No Any Work Single Penny
Just buy And Drive
Only Serious Person Contact me. thanks","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080674101,Honda city    Contact  03214960503,Honda,City Aspire,2020,90000,4000000,Petrol,Lahore,Original,Imported,Automatic,Used,"Johar Town, Lahore",Honda City good condition 10 by 10 back door paint,Alloy Rims
1078466272,Move available in bahria town visit 24/7 more details on call,Daihatsu,Move,2012,76698,1825000,Petrol,Lahore,Original,Imported,Automatic,Used,"Bahria Town, Lahore",daihatsu move use in only bahria town Lahore for more details on call,"ABS, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080905253,Civic 2017,Honda,Civic Oriel,2017,70000,4450000,Petrol,Sindh,Original,Local,Automatic,Used,"Amir Khusro, Karachi","Honda Civic 2017 
Registration 2017 
Black color 
2 piece touchup done by honda site 
All okay just buy and drive 
70000km","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, Front Speakers, Front Camera, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof"
1080233498,Honda Civic EXI Prosmetic 2005 For sale,Honda,Civic Prosmetic,2005,88000,1600000,Petrol,Multan,Original,Local,Automatic,Used,"Gulgasht Colony, Multan","	Honda Civic EXI Prismatic 2005 Multan Registered. 
	Token Paid Till 2023.
	1st Owner and Just 88000 kms Driven. 
	Interior is Fine and Recently New Carpet Installed. 
	Driver Side Fender and Diggi is Showered due to Scratches. 
	No Major Or any minor Accident. 
	Ac and Heater Working fine and No further Work Required. 
	Engine Oil Change on Every 4000 kms and Always Maintained with Authorized Dealership. 
	Car Always Parked in Covered Area. 
	Rust/Zang Free car. 
	Less Vibration in Engine Condition and Water dropping. 
	Car Transfer is Mandatory for Buyer and please Bring Mechanic for Inspection
	Car Is Available in Gulghast Colony Multan.","Air Conditioning, Alloy Rims"
1080271347,santro 2006Rs866000. . . /0/3/4/8/4/4/8/0/8/5/0//,Hyundai,Santro,2006,75500,866000,Petrol,Faisalabad,Original,Local,Manual,Used,"Jaranwala, Faisalabad",Book file jenion Baio metriq moqey py. . . . . new tair location zilla okara mey. . .,"Alloy Rims, AM/FM Radio, CD Player, Cool Box, Front Speakers, Navigation System, Power Locks, Power Steering, Rear AC Vents, Steering Switches, USB and Auxillary Cable"
1079441858,Dihatsu hijet,Daihatsu,Hijet,2016,200000,1150000,Petrol,Lahore,Original,Imported,Manual,Used,"Munshi Mohalla, Mandi Bahauddin",Dihatsu hijet model 2011 import and registration 2017 pH no,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Steering, USB and Auxillary Cable"
1080801694,Alto 2007,Suzuki,Alto,2007,180000,640000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi, Karachi","Suzuki Alto VXR, model 2007, inside Original, out side shower, 2nd owner","Air Conditioning, AM/FM Radio, Rear speakers"
1080809332,"Every model-2014, Registered 2017, Islamabad No.",Suzuki,Every,2014,191619,1650000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Sangar Town, Rawalpindi","Every white color model-2014, Registered 2017, Islamabad number, original card, registered on name, new tyres","Air Conditioning, AM/FM Radio, Keyless Entry, Power Locks, Power Steering, Rear Camera"
1079062872,Family Driven mehran 2013 euro 2,Suzuki,Mehran VXR,2013,123456,845000,Petrol,Sindh,Original,Imported,Manual,Used,"G-13/1, Islamabad","Mehran 2013 Model Euro-ll 
Urgent sale
Car is on my own name
Smart card
All documents are clear
Non- Accidental, Body in genuine condition
Water dropping engine

Half sulf start
Ac is working
Clean interior and exterior
Call for more details u",Air Conditioning
1074437282,"Honda City 1.5L CVT, 2021 Model",Honda,City IVTEC,2021,25000,4700000,Petrol,Islamabad,Original,Local,Automatic,Used,"Wapda Town, Lahore","Honda City 1.5L, 2021 Model, 1st owner . Leather Seats, New Yokohama Blue Earth tyres. Scratchless body. like new car.","ABS, Air Bags, Air Conditioning, Cruise Control, Climate Control, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080031270,Mira 2022 model 2023 import,Daihatsu,Mira,2020,22000,3750000,Petrol,Unregistered,Original,Imported,Manual,Used,"I-8, Islamabad","Mira car
2020 model 
2023 import
4 grade actionsheet
22k milage
Unregistered 
Orignal pics attached 
3720 demand 
Location i-8","Air Bags, Air Conditioning, AM/FM Radio"
1067292660,Mira Manual imported for sale,Daihatsu,Mira,2014,124567,1675000,Petrol,Karachi,Original,Imported,Manual,Used,"Rahwali Cantt, Gujranwala","Engine in good condition
Abs
Good mileage as it is manual almost 22-23kms/ltr
No rust at all
Alloy rims
Sofa seats
Heater is functional 
AC working Recently charged-up with gas
just little bit dents in exterior","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, USB and Auxillary Cable"
1080821282,Complete Geniun Mehran,Suzuki,Mehran VXR,2015,123456,1150000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Ghauri Town, Islamabad",Mehran lush condition for sale,"Air Conditioning, Alloy Rims, CD Player, Power Locks"
1080889458,family use car,Suzuki,Bolan,2015,105000,1050000,Petrol,Lahore,Original,Local,Manual,Used,"Tariq Abad, Gujranwala",Suzuki Bolan for sale,Air Conditioning
1080704947,Honda City 2006 IDSI Manual,Honda,City IDSI,2006,10000,1850000,Petrol,Lahore,Original,Imported,Manual,Used,"Naya Shehar, Jhang","alloy rim, android penal with HD camera, new tyre, mechanically fit, non accidental, Minor touching, only serious buyers can contact me ","Air Conditioning, Alloy Rims, Power Locks, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear Camera"
1080610111,Suzuki WagonR 2015 model Lahore registration original airbag,Suzuki,Wagon R,2015,68000,2400000,Petrol,Lahore,Original,Imported,Automatic,Used,"Satellite Town, Rawalpindi",Suzuki WagonR 2015 model Lahore registration original airbag home used car new tile installed,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear Camera"
1079341694,Alsvin luminaire top of line,Changan,Alsvin,2021,42000,4050000,Petrol,Lahore,Original,Local,Automatic,Used,"Waris Road, Lahore","total genuine Ac,suspension and mechanically fit car. personnel used car single handed driven. exchange is also possible","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Power Steering, Power Windows, Sun Roof"
1080891403,FAW XPV Total Original 2020 model,FAW,X-PV,2020,40000,1340000,Petrol,Punjab,Original,Local,Manual,Used,"Model Town C, Bahawalpur","FAW XPV Total Original 
2020 model new","ABS, Air Bags, Air Conditioning, AM/FM Radio"
1076497967,Coure 2008 total Genioune Patrol/LPG Installed.,Daihatsu,Cuore,2008,80000,1000000,Petrol,Lahore,Original,Local,Manual,Used,"Education Town, Lahore","very good condition. total original paint. no main accident. book file original. 
 biometric available. 
Note: Price is bit Negotiable for serious buyers. only call no msg","Air Conditioning, Alloy Rims, Front Speakers, Rear speakers, USB and Auxillary Cable"
1067214982,suzuki every 06/12,Suzuki,Every,2006,148803,1100000,Petrol,Karachi,Original,Imported,Manual,Used,"Tahir Villa, Karachi","i am selling suzuki every 6/12
1st owner good cond alloy rims
apne original engine hai 
child ac front side power windows
japan se 130km chaly howe ay thy
tyres are good cond
document complete avlb
outside inside original baki ap akr khud dikhle","Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080552900,Honda City 2018 model for sale,Honda,City IVTEC,2018,80000,3300000,Petrol,Lahore,Original,Local,Manual,Used,"Quaid-e-Azam Town, Gujranwala","Total Genuine Honda City 2018 model,Used with ultimate care, Good condition New tyres,Non accidental Car","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080518868,Argent for sale,Suzuki,Bolan,2015,70000,1050000,Petrol,Lahore,Original,Imported,Manual,Used,"Bahria Town, Islamabad",All ok just bay and use,"AM/FM Radio, CD Player, DVD Player, Front Speakers"
1068336187,Toyota corolla altis automatic 2007,Toyota,Corrolla Altis,2007,112000,1785000,Petrol,Karachi,Original,Local,Automatic,Used,"KDA Scheme 1, Karachi","Toyota corolla altis automatic 2007 blue color

sides showered non accidental inner full original

New Rediator New Bumper

New Back light New seat cover

New suspension Shocker

fuel Average in city with ac 10. highway 14 Average

new tyer installed. 

plz call for details","ABS, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Steering, Power Windows"
1080807434,COURE 2007 MODEL,Daihatsu,Cuore,2007,94000,690000,Petrol,Karachi,Original,Imported,Manual,Used,"Navy Housing Scheme Karsaz, Karachi","Coure 2007 Model
Inner totally genuine 
sealed to sealed 100%
outer 2 piece shower
Neat&Clean interior&Exterior
Own Water Dropping Engine Mechanically perfect
AC Child 
suspension 100%
Brand New Tyres with new Alloy Rims
Android Pannel with Back Speakers Installed
Keyless Entry 
New seat covers
Complete Documents CPLC Clear 
tax upto date 
Totally driven on petrol.","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Rear speakers, USB and Auxillary Cable"
1068584955,"Coure 2005
Company fitted CNG",Daihatsu,Cuore,2005,100000,620000,Petrol,Karachi,Original,Imported,Manual,Used,"Gazdarabad, Karachi","Ac chilled new work done ac
Suspension new work done
Engine ok
New break disk
Documents clear
Cplc clear
Demand 620
Few touch ups hain 
Location saddar near jubilee market
0332/25/37/820///",Air Conditioning
1074454495,Faw xpv dual ac Power Edition 2021 model,FAW,X-PV,2021,50000,1950000,Petrol,Lahore,Original,Local,Manual,Used,"McLeod Road, Lahore","Colour white
Model = 2021
Milage = 50000
For more details contact","Air Conditioning, AM/FM Radio, Power Steering, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080432765,Wagon R 2015 total genuine b2b,Suzuki,Wagon R,2015,70000,1850000,Petrol,Lahore,Original,Local,Manual,Used,"Shahdara, Lahore","Wagon R VXR 2015 model
Total genuine Bumper 2 Bumper 
Suspension 100% ok 
Engine perfect 100%
Biometric available 
Neat and clean condition original 
Fresh lock 
Ac working 100%
Power steering
Android lcd install 
Alloy rim 
Lahore register 
Number plates original 
All documents clear 
No work required just buy and drive","Alloy Rims, CD Player, DVD Player, Power Steering, Rear AC Vents, Rear speakers, Rear Camera"
1080070897,2021 december import 16 modal 77800 runing,Suzuki,Every,2016,77500,2550000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Railway Road, Attock",only senior buyers contact16 modal 21 December import,"Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Steering, Rear speakers, Rear Camera, USB and Auxillary Cable"
1078724783,Coure 2001,Daihatsu,Cuore,2001,90000,590000,Petrol,Sahiwal,Duplicate,Local,Manual,Used,"Satellite Town, Gujranwala",Engine Ok ac working Home use car Biomatric Available,"Air Conditioning, Alloy Rims, AM/FM Radio"
1074815667,Chevrolet joy,Chevrolet,Joy,2006,143700,720000,Petrol,Sindh,Original,Imported,Manual,Used,"Chowk Kumharanwala, Multan",". Chevrolet exclusive 1000cc. 
Total genion gari hy koi touching ni hy 
Model 2006
Engine 90 percent hy
Gari machanically or engine wise oky hy gari ka koi kam ni hy just buy or drive kren
Suspension vip hy 
Tyre 80% hen
A. c full chill hy. . . tharoo bhi boht hy new alto sy A. c bhar hy 
Number sindh ka hy. 
Golden number hy
Seriou buyer contact only
","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Mirrors, Power Steering, Power Windows"
1079097522,Family Used Car,Daihatsu,Cuore,2012,89000,980000,Petrol,Karachi,Original,Local,Manual,Used,"Nazimabad 3, Karachi",Selling my Car in good condition,AM/FM Radio
1079232701,bolan,Suzuki,Bolan,2010,100000,720000,Petrol,Karachi,Original,Imported,Manual,Used,"Liaquatabad, Karachi","text clear 2023 tak
petrol or cng dono per start he cng company fieded he
alloyrim or tyer brand new he 
gadri me koi bi kam nai he 
inner geniune he or outter bi geniune he sirf diggi or ek darvaza tuccap he bas
sound system lagawa he
 suspension ok he contact no 
zero
three
one
two
two
four
eight
four
dubbel five
four","Alloy Rims, AM/FM Radio, Rear speakers"
1080811894,A one condition urgent sale,Honda,City IDSI,2004,140000,1295000,Petrol,Sindh,Original,Local,Manual,Used,"Nisar Colony, Faisalabad",chat Pilar genuine said shower inner seal by seal Engine 100% suspension 100%,"Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080077694,family use car,Daihatsu,Cuore,2007,1000,860000,Petrol,Karachi,Original,Imported,Manual,Used,"Malir, Karachi","2007 model
contact","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Navigation System, Power Locks, Power Steering, Sun Roof"
1080822485,original car bTb,Suzuki,Wagon R,2018,40000,2300000,Petrol,Lahore,Original,Local,Manual,Used,"Jhang Road, Faisalabad",just buy and drive  gari original hai ghr ki car koi issue nh Baki token py bat Hu ge,"Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Steering, USB and Auxillary Cable"
1080305686,Hijet 2012 Orignal Body,Daihatsu,Hijet,2012,123756,1320000,Petrol,Karachi,Original,Imported,Manual,Used,"North Karachi, Karachi","hijet 2012/2016
1st Owner","ABS, Air Bags, Air Conditioning, CD Player, DVD Player, Front Speakers, Power Locks, Power Steering, Power Windows, Rear Camera"
1080839764,Suzuki Cultus VXR 2017,Suzuki,Cultus VXR,2017,71000,2300000,Petrol,Lahore,Original,Local,Manual,Used,"Canal Point Housing Scheme, Lahore","Lush Condition Home Use car
Argent For Sale
Non Accedent car
miner touch up
only for call
Features","Air Conditioning, AM/FM Radio, CD Player, Cool Box, Front Speakers, Heated Seats, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear AC Vents, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080268849,changan karwaan plus 2022,Changan,Karvaan,2022,26000,2449000,Petrol,Punjab,Original,Local,Automatic,Used,"Chak 209 RB Akalgarh, Faisalabad","karwaan plus 2022 in good condition. 
back camra nd lcd install. xtra seat install. poshish seat. mint condition 
","Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows, Rear AC Vents, Rear Camera, USB and Auxillary Cable"
1078334067,Suzuki Bolan,Suzuki,Bolan,2015,70000,1080000,Petrol,Punjab,Original,Local,Manual,Used,"9th Avenue, Islamabad","100% orignal condition. 
Engine in pristine condition. 
Well maintained. 
Excellent mileag
Comfortable seats. 
Neat & clean interior/exterior. 
Excellent fuel average and smooth drive.",Rear speakers
1080832266,suzuki swift model 2012 for sale,Suzuki,Swift,2012,107465,1750000,Petrol,Lahore,Original,Local,Manual,Used,"Qasurpura, Lahore","I want to sell my car model 2012 with original documents and number ,token tax updated","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Steering, Steering Switches"
1077708945,Toyota Passo,Toyota,Passo,2013,135000,2475000,Petrol,Karachi,Original,Imported,Automatic,Used,"Khalid Bin Walid Road, Karachi","TOYOTA PASSO Hana (1000 CC) ECO IDLE 

Model 2013 || Registered 2017
135,000 KM
First owner  
Redwine color
Sofa seat
Eco idle
Climate control. 
Rim and new Tyres
Original floor mats
Ceramic coated 
Spare unused 
Dark brown interior

Well maintained. 
 
Transfer mandatory!

Available at QuickCars
Plot #151, main khalid bin waleed road, karachi.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080860876,honda city 2016 model  ivtec,Honda,City IVTEC,2016,95000,2890000,Petrol,Lahore,Original,Local,Manual,Used,"Millat Road, Faisalabad",jenian dacomints engan 100% ok new tayer 80% janian,"AM/FM Radio, CD Player, Front Speakers, Front Camera, Power Locks, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080494494,Honda city Vario (2004),Honda,City Vario,2004,132000,1375000,Petrol,Karachi,Original,Imported,Automatic,Used,"Pak Arab Fertilizer Housing Colony, Multan","home used car, within its seals but outer showered . inner genuine. LED installed, 80 percent tyres with quality alloy rims 
contact 0/3/0/8/8/5/8/4/0/1/1","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080885335,"SUZUKI SWIFT DLX 1.3
2011
Fully genuine maintained",Suzuki,Swift,2011,79000,1465000,Petrol,Karachi,Original,Local,Manual,Used,"Numaish Chowrangi, Karachi","SUZUKI SWIFT DLX 1.3
model year 2011
Fully genuine maintained scratchless body mint condition soundless original power engine power steering power windows LCD installed powerful engine
Visit at our home","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080010914,mira 03345423687,Daihatsu,Mira,2015,220000,2670000,Petrol,Islamabad,Original,Imported,Automatic,Used,"G-16, Islamabad",price,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Power Mirrors, Power Steering, Power Windows"
1075945797,bolan cary daba,Suzuki,Bolan,2019,31750,1550000,Petrol,Lahore,Original,Imported,Manual,Used,"Depalpur Road, Okara",bolan cary daba purches date 2019 model,USB and Auxillary Cable
1080878735,Suzuki Alto 2008 model Very Good condition,Suzuki,Alto,2008,75000,725000,Petrol,Karachi,Original,Local,Manual,Used,"Shah Faisal Town, Karachi","Suzuki Alto 2008 model 
family used car First owner
3 piece touch up
own engine Chilled Ac
All documents clear Tax paid

Urgent sale","Air Conditioning, Alloy Rims, Cassette Player, Climate Control, Front Speakers, Power Locks, Power Mirrors"
1077773658,ALTO VXR 2011 Model,Suzuki,Alto,2011,201480,1150000,Petrol,Lahore,Original,Local,Manual,Used,"Railway Road, Attock",Exchange key to key Available Petrol + CNG kit fit New tires+Power stairing+security system,"Keyless Entry, Power Locks, Power Steering"
1080258131,فرسٹ آنر,Suzuki,Bolan,2017,55000,1375000,Petrol,Rawalpindi,Original,Local,Manual,Used,"City Sadar Road, Rawalpindi",گاڑی میں کسی قسم کا کام نہیں انجن ٹاہڑ بیٹری 2 ماہ پہلے نیو ڈالی باقی گاڑی چیک کریں گاڑی خود بولے گی انشاءاللہ,"Alloy Rims, AM/FM Radio, Rear speakers, USB and Auxillary Cable"
1080885081,Suzuki Mehran VXR 2018 In Wieght Color.,Suzuki,Mehran VXR,2018,28300,1550000,Petrol,Lahore,Original,Local,Manual,Used,"Gulistan Colony, Rawalpindi","Suzuki Mehran 2018 VXR, LHR register, Low Milage, Zero meter Car, No dent / Kharash, With Baiomatric and complete return File. Serious persons contact on my cell no. . . after office timing 3:00 PM to 10:00PM","Air Conditioning, Front Speakers, Immobilizer Key, Keyless Entry, Rear speakers, USB and Auxillary Cable"
